customer_id,gender,birth_year
447171,female,1967.0
466527,female,1972.0
468431,male,1963.0
519817,male,1979.0
533681,female,1974.0
565817,male,1957.0
580371,male,1988.0
596794,female,1965.0
598297,female,1966.0
662060,female,1953.0
688930,male,1992.0
752724,male,1995.0
780012,male,1996.0
796131,male,1994.0
834114,male,1963.0
875102,male,1985.0
893520,male,1971.0
910510,male,1971.0
928139,female,1975.0
934697,female,2001.0
936679,male,1985.0
957757,male,1966.0
972187,male,1991.0
1059559,male,1978.0
1108126,male,1984.0
1119142,,
1125697,female,1993.0
1139310,female,1986.0
1150494,female,1970.0
1177859,male,1985.0
1183940,male,1981.0
1251869,male,1993.0
1259195,male,1992.0
1304087,,
1324560,male,1951.0
1331603,female,1968.0
1352097,male,1992.0
1355258,male,1995.0
194694,female,1954.0
197253,female,1994.0
220915,male,1978.0
366291,male,1986.0
373450,female,1986.0
390414,female,1940.0
413026,male,1967.0
436853,male,1988.0
438092,male,1986.0
483292,male,1984.0
512213,male,1985.0
536025,male,1978.0
610366,male,1982.0
627177,male,1996.0
648336,male,1980.0
660806,male,1944.0
678962,female,1988.0
680261,,
687414,male,1984.0
708925,male,1976.0
721615,male,1992.0
728849,male,1997.0
759582,male,1962.0
759890,male,1985.0
808586,female,1964.0
829478,male,1951.0
860587,male,1975.0
898612,male,1986.0
899813,male,1980.0
916503,male,1984.0
935280,female,1943.0
935354,female,1962.0
944008,,
956209,male,1979.0
983267,female,1987.0
1003299,female,1984.0
1028835,male,1981.0
1090322,male,1974.0
1122445,female,1985.0
1137583,male,1997.0
1146806,female,1970.0
1150430,male,1965.0
1166725,female,1965.0
1170811,male,1986.0
1184575,male,1970.0
1197069,male,1965.0
1206800,,
1207537,,
1207666,male,1973.0
1239982,male,1986.0
1266927,female,1958.0
1268264,male,1995.0
1280743,,
1329243,female,1988.0
1329502,male,1976.0
1336972,male,1990.0
1343828,,
1364071,,
179678,male,1963.0
181387,female,1975.0
187254,male,1984.0
187937,male,1977.0
212633,female,1958.0
213783,female,1975.0
214790,female,1969.0
241600,male,1975.0
303447,female,1974.0
313047,male,1974.0
362105,male,1994.0
386727,male,1978.0
387684,male,1968.0
400792,male,1967.0
437067,male,1959.0
462358,male,1990.0
480756,male,1982.0
482084,female,1980.0
495647,male,1991.0
497960,male,1990.0
513959,female,1959.0
531888,male,1981.0
576980,female,1991.0
596219,male,1973.0
641933,male,1945.0
701207,female,1979.0
704150,male,1956.0
720571,male,1992.0
724760,male,1979.0
752217,female,1996.0
757508,male,1976.0
763934,male,1979.0
788802,male,1992.0
802162,female,1986.0
824818,female,1977.0
830148,male,1983.0
880362,male,1993.0
943251,female,1967.0
955715,male,1988.0
1003483,female,1995.0
1008284,male,1968.0
1043606,male,1983.0
1049088,male,1985.0
1066786,female,1992.0
1124452,male,1993.0
1144199,female,1987.0
1154062,male,2002.0
1173811,female,1959.0
1212395,male,1994.0
1227768,male,1992.0
1234508,female,1984.0
1283337,female,1989.0
1304577,male,1997.0
1332870,female,1991.0
1350022,male,1991.0
1362963,,
169007,female,1974.0
215893,female,1950.0
224949,female,1969.0
238508,male,1947.0
239036,male,1963.0
250070,female,1990.0
257552,female,1983.0
272335,male,1970.0
337155,male,1985.0
343317,male,1973.0
383745,male,1984.0
389753,male,1992.0
396049,female,1980.0
402678,female,1985.0
417230,male,1950.0
475405,male,1965.0
479998,male,1996.0
483035,male,1988.0
488036,female,1986.0
518899,male,1982.0
521006,female,1965.0
556091,male,1991.0
568459,female,1958.0
608917,male,1983.0
644447,female,1949.0
652543,female,1976.0
718664,female,1969.0
718989,male,1980.0
737417,,
737623,male,1982.0
759274,female,1986.0
775801,female,1969.0
798174,male,1971.0
837803,male,1989.0
847431,male,1978.0
848949,male,1981.0
862800,female,1996.0
885365,male,1988.0
918687,male,1985.0
970104,male,1989.0
994839,female,1995.0
1018666,,
1019352,female,1989.0
1051872,male,1972.0
1052375,male,1997.0
1111737,male,1995.0
1113166,,
1120171,male,1973.0
1134446,male,1977.0
1153965,male,1990.0
1183646,male,1989.0
1210618,female,1974.0
1212056,male,1950.0
1217251,male,1991.0
1316449,female,1988.0
1338991,male,2000.0
1349287,male,2001.0
1353263,male,1996.0
169808,male,1979.0
202951,male,1962.0
224854,female,1989.0
248339,male,1977.0
251216,female,1980.0
263409,female,1965.0
268549,male,1970.0
304710,male,1981.0
307481,female,1977.0
308687,male,1983.0
311204,male,1959.0
314521,female,1970.0
327941,male,1974.0
349457,female,1978.0
367855,female,1958.0
380496,female,1963.0
393367,female,1969.0
397000,female,1972.0
414171,male,1953.0
428256,male,1961.0
433817,male,1977.0
472176,male,1982.0
511796,female,1990.0
512217,female,1984.0
512293,female,1977.0
517250,male,1961.0
522227,male,1993.0
523579,male,1977.0
532314,male,1982.0
556093,male,1982.0
596021,male,1986.0
633520,male,1993.0
639928,male,1960.0
657012,male,1995.0
666326,female,1986.0
691315,female,1960.0
710212,male,1962.0
740917,male,1970.0
744481,male,1990.0
750482,female,1990.0
762390,,
801472,female,1991.0
822415,male,1995.0
836215,female,1977.0
870070,male,1980.0
887414,male,1956.0
930068,female,1989.0
997751,male,1994.0
1103136,male,1990.0
1134961,male,1969.0
1137422,male,1977.0
1138388,,
1157625,male,1987.0
1185768,male,1968.0
1251491,female,1995.0
1270871,female,1991.0
1290431,male,1963.0
1302855,male,1989.0
1320407,female,1986.0
200307,male,1953.0
200708,female,1983.0
238596,female,1982.0
275333,male,1971.0
301160,female,1961.0
303334,male,1954.0
309499,male,1977.0
315104,male,1942.0
350739,female,1961.0
388977,female,1991.0
410411,male,1988.0
426856,,
454780,female,1992.0
481063,male,1971.0
485979,male,1987.0
502142,male,1983.0
511154,female,1986.0
548406,male,1967.0
563059,male,1984.0
610998,female,1963.0
641578,male,1948.0
677041,female,1986.0
726317,,
726726,male,1993.0
730331,female,1963.0
731464,female,1959.0
749017,male,1961.0
798816,male,1985.0
811077,male,1980.0
827845,male,1974.0
860330,female,1990.0
886249,male,1981.0
928566,female,1994.0
932103,male,1988.0
964950,female,1955.0
980593,male,1998.0
1011571,female,1979.0
1019013,male,2000.0
1023773,male,1995.0
1024548,male,1993.0
1059257,female,1974.0
1097825,male,1994.0
1136966,male,1977.0
1137903,female,1982.0
1168704,male,1998.0
1197761,female,1979.0
1201489,female,1987.0
1213123,female,1996.0
1218429,female,1985.0
1229554,male,1972.0
1277491,,
1295251,male,1981.0
1314337,male,1974.0
1316970,male,2001.0
292239,male,1982.0
295701,male,1996.0
299763,male,1995.0
318443,male,1965.0
339043,male,1983.0
352833,male,1993.0
365096,male,1962.0
382627,female,1955.0
392307,male,1989.0
442592,male,1987.0
448977,male,1976.0
455390,female,1984.0
458238,male,1984.0
480378,male,1986.0
490676,male,1963.0
520685,male,1977.0
531183,female,1997.0
538935,female,1994.0
540142,male,1973.0
549595,male,1976.0
561415,male,1967.0
654402,male,1991.0
674085,male,1985.0
750225,male,1961.0
783132,male,1980.0
786341,male,1984.0
803254,male,1997.0
865067,,
900457,male,1988.0
908797,female,1994.0
916811,male,1996.0
937282,male,1988.0
990430,male,1971.0
997196,female,1995.0
999411,female,1987.0
1001213,female,1962.0
1052006,female,1969.0
1076553,male,1964.0
1093248,female,1990.0
1103520,male,1972.0
1110134,female,1954.0
1146127,female,1997.0
1167465,female,1992.0
1171752,male,1970.0
1178768,male,1957.0
1182554,male,1976.0
1214861,female,1991.0
1225098,male,1991.0
1239501,female,1952.0
1254337,female,1993.0
1308163,,
1340047,male,1994.0
1364551,female,1983.0
171475,male,1956.0
199939,male,1973.0
206369,male,1977.0
211162,male,1990.0
213863,female,1983.0
236215,female,1981.0
239634,female,1978.0
240048,,
286408,male,1993.0
289780,male,1989.0
292166,female,1949.0
296216,male,1965.0
302232,female,1983.0
325856,male,1963.0
394493,male,1990.0
404316,male,1995.0
440525,female,1967.0
493957,male,1989.0
509056,female,1990.0
522779,female,1971.0
564472,male,1975.0
578476,male,1965.0
594725,male,1971.0
598065,female,1977.0
614413,female,1995.0
615165,male,1967.0
629167,female,1972.0
666575,male,1969.0
689089,,
706664,male,1969.0
746122,female,1984.0
761644,male,1948.0
859655,male,1986.0
881956,male,1997.0
894267,,
898520,female,1994.0
899947,male,1990.0
908956,male,1995.0
930624,female,1989.0
973885,female,1992.0
1000681,male,1980.0
1027413,female,1999.0
1052384,female,1965.0
1069706,female,1982.0
1073879,male,1985.0
1099436,,
1163803,male,1995.0
1180969,male,1966.0
1207590,male,1970.0
1224432,male,1995.0
1234969,female,1992.0
1245024,male,1974.0
1245410,male,1985.0
1256876,,
1258346,,
1315891,female,1982.0
168055,male,1966.0
227856,female,1990.0
240659,male,1966.0
258099,female,1984.0
269699,male,1985.0
293270,male,1983.0
323445,male,1947.0
330107,male,1984.0
350562,male,1986.0
353342,female,1980.0
365119,male,1977.0
432465,male,1992.0
435501,male,1977.0
437439,male,1972.0
450107,male,1994.0
464829,male,1980.0
522003,female,1989.0
522450,female,1994.0
524014,male,1985.0
533042,male,1999.0
537048,female,1959.0
545327,male,
555169,female,1993.0
587718,male,1970.0
623387,,
645369,male,1966.0
675241,female,1988.0
708609,male,1985.0
712119,male,1982.0
723787,male,1967.0
748895,female,1977.0
750519,male,1982.0
761251,male,1959.0
764466,female,1963.0
775989,male,1972.0
785125,male,1994.0
788206,male,1973.0
803511,male,1970.0
879185,male,1953.0
907744,male,1972.0
948764,male,1977.0
952905,male,1996.0
969182,female,1981.0
974209,female,1980.0
984251,,
998629,female,1990.0
1011788,female,1988.0
1103084,male,1989.0
1112634,female,1987.0
1135003,female,1995.0
1149434,female,1977.0
1256908,male,1956.0
1274974,female,1981.0
1276192,,
1329518,male,1957.0
1334039,male,1956.0
1345902,male,1993.0
1363376,,
1363789,male,1970.0
178374,female,1951.0
221666,male,1962.0
240446,male,1986.0
261223,male,1947.0
280198,female,1978.0
291324,male,1966.0
300136,male,1975.0
348663,female,1979.0
349405,male,1982.0
357203,male,1980.0
364654,female,1985.0
395582,female,1978.0
398315,male,1950.0
415261,male,1989.0
416294,male,1975.0
453628,male,1993.0
455766,male,1974.0
474216,female,1977.0
484315,female,1967.0
533758,male,1958.0
626018,female,1950.0
626627,female,1972.0
656962,male,1988.0
681565,male,1973.0
688049,male,1957.0
705991,male,1952.0
746117,male,1952.0
814711,male,1992.0
825871,male,1982.0
834916,male,1975.0
859813,male,1974.0
874489,male,1991.0
879644,male,1967.0
889108,female,1983.0
895275,female,1959.0
918590,female,1983.0
924044,male,1950.0
967788,female,1949.0
972727,,
1001247,male,1981.0
1026383,male,1997.0
1061303,female,1994.0
1139224,female,1957.0
1157759,,
1166277,male,1991.0
1181951,male,1993.0
1237484,,
1241832,male,1999.0
1244020,male,1978.0
1255341,male,1981.0
1256122,female,1986.0
1260987,female,1961.0
1293293,male,1973.0
1307620,male,1966.0
173880,male,1973.0
209285,female,1976.0
213717,male,1956.0
214501,male,1980.0
247206,female,1976.0
258295,female,1984.0
315170,male,1967.0
364047,male,1978.0
373968,female,1954.0
399824,male,1981.0
408108,male,1954.0
412055,male,1975.0
434747,female,1965.0
521136,female,1976.0
543928,male,1988.0
575916,male,1970.0
579298,female,1968.0
587274,male,1979.0
588887,male,1978.0
607111,male,1965.0
622856,male,1963.0
639247,male,1991.0
677430,male,1986.0
699986,female,1975.0
735898,male,1986.0
744482,male,1989.0
745567,male,1992.0
752240,male,1993.0
754425,male,1997.0
759825,male,1988.0
774590,female,1972.0
781089,male,1978.0
786108,male,1992.0
791727,male,1984.0
804377,male,1980.0
838046,female,1988.0
896063,male,1985.0
912459,male,1989.0
965312,male,1986.0
1009679,male,1990.0
1015512,,
1045716,male,1973.0
1046471,male,1994.0
1086448,male,1984.0
1087672,male,1997.0
1107718,,
1120029,male,1996.0
1144547,female,1984.0
1154250,male,1979.0
1161846,,
1167817,male,1995.0
1235287,male,1986.0
1259144,male,1973.0
1281594,male,1978.0
1289309,male,1986.0
1340911,female,1966.0
1343370,female,1966.0
1345925,female,1994.0
1365070,female,1971.0
204301,male,1956.0
214781,female,1975.0
227263,male,1974.0
274427,male,1963.0
306525,male,1947.0
318632,male,1952.0
330865,male,1977.0
331614,female,1983.0
359032,female,1979.0
373233,female,1962.0
388915,male,1984.0
398619,male,1973.0
428545,male,1984.0
430854,male,1985.0
451781,female,1983.0
470332,male,1979.0
547298,,
552761,male,1956.0
573636,male,1969.0
595002,male,1969.0
618140,male,1975.0
641241,male,1979.0
648730,female,1996.0
661734,female,1946.0
670559,female,1954.0
714987,male,1991.0
715708,male,1957.0
756288,female,1972.0
757114,male,1978.0
792568,female,1963.0
860860,male,1992.0
863227,male,1958.0
875345,male,1983.0
881399,male,1980.0
910784,male,1997.0
925120,male,1994.0
961136,male,1996.0
973598,female,1964.0
987029,male,1973.0
988225,female,1964.0
1008604,female,1990.0
1015902,male,1973.0
1025036,female,1958.0
1061516,,
1076477,female,1972.0
1114168,male,1997.0
1154092,male,1979.0
1182517,male,1981.0
1205771,female,1990.0
1218840,female,1999.0
1229454,,
1242206,male,1997.0
1250210,male,1991.0
1278446,male,1992.0
1358315,male,2002.0
1365615,,
208019,female,1964.0
217381,female,1969.0
244908,female,1981.0
247526,male,1977.0
325772,female,
336753,female,1991.0
348629,female,1970.0
354480,female,1996.0
411487,male,1977.0
420505,female,1986.0
466634,female,1972.0
492312,male,1977.0
510372,female,1992.0
520392,male,1986.0
531446,male,1976.0
564295,male,1985.0
609562,female,1969.0
620514,male,1970.0
633057,male,1990.0
682308,male,1991.0
701276,male,1991.0
704125,female,1970.0
749036,female,1990.0
763021,male,1960.0
773145,female,1973.0
774384,female,1975.0
794561,male,1979.0
798795,female,1952.0
814277,male,1967.0
820815,male,1977.0
834449,male,1997.0
842866,female,1986.0
888052,male,1987.0
948348,female,1964.0
966394,male,1988.0
989457,male,1974.0
1002880,male,1985.0
1036968,male,1960.0
1080035,female,1993.0
1095506,male,1978.0
1100969,male,1980.0
1117710,female,1949.0
1127697,male,1980.0
1150117,female,1985.0
1150783,female,1990.0
1152475,female,1956.0
1183184,,
1189569,male,1959.0
1191321,female,1992.0
1199969,male,2001.0
1201516,male,1964.0
1219208,female,1989.0
1322289,,
1332215,female,1976.0
1343029,male,1986.0
1366311,male,1984.0
193417,male,1964.0
208944,male,1960.0
210516,male,1974.0
233631,female,1985.0
323870,female,1968.0
360922,male,1961.0
407905,male,1977.0
408785,male,1949.0
445714,female,1970.0
457232,female,1986.0
475007,male,1970.0
504335,male,1980.0
508819,male,1968.0
549562,female,1993.0
552329,female,1993.0
592102,female,1961.0
607367,male,1966.0
607692,male,1946.0
616180,male,1980.0
636515,male,1956.0
648002,female,1980.0
654056,female,1984.0
659757,male,1991.0
681317,female,1989.0
723605,male,1958.0
730192,male,1968.0
788575,female,1996.0
801108,female,1962.0
827208,female,1992.0
883392,male,1994.0
885661,,
898703,,
914863,female,1983.0
928588,male,1982.0
956778,male,1974.0
968465,male,1977.0
971626,male,1976.0
1025751,female,1992.0
1036632,male,1979.0
1066904,female,1999.0
1070806,female,1987.0
1079708,male,1988.0
1110137,male,1996.0
1122427,female,1987.0
1145449,female,1997.0
1153035,male,1996.0
1189147,male,1972.0
1194664,male,1999.0
1208665,female,1992.0
1256599,female,1987.0
1263475,male,1986.0
1285381,female,1995.0
1295066,female,1982.0
176793,female,1942.0
223421,female,1954.0
236226,female,1969.0
261819,male,1981.0
283576,male,1963.0
289003,male,1974.0
292850,female,1986.0
299446,male,1981.0
320745,male,1953.0
373614,male,1963.0
409431,,
413007,,
419518,male,1968.0
420684,male,1980.0
424801,male,1970.0
425951,male,1980.0
429607,male,1979.0
501869,male,1978.0
505742,male,1987.0
576158,male,1966.0
667970,male,1962.0
670362,male,1994.0
694565,male,1973.0
697718,male,
700360,male,1996.0
706232,female,1973.0
743770,female,1985.0
776567,male,1993.0
782654,female,1989.0
788527,female,1995.0
801754,male,1953.0
816519,female,1985.0
836637,female,1962.0
904071,male,1996.0
915062,female,1983.0
932231,male,1987.0
949621,male,1966.0
984525,male,1992.0
1000494,male,1983.0
1004427,female,1973.0
1005237,male,1991.0
1031731,male,1975.0
1084846,male,1989.0
1091897,female,1966.0
1103941,male,1965.0
1125875,,
1128373,male,1994.0
1142211,,
1185903,female,2001.0
1191368,female,1984.0
1203111,male,1993.0
1220462,male,1985.0
1228593,female,1957.0
1305314,,
1306116,female,1983.0
185238,male,1976.0
201425,male,1982.0
202208,female,1955.0
218006,male,1977.0
228778,male,1948.0
236420,female,1971.0
277592,male,1977.0
283492,male,1976.0
290676,male,1956.0
309580,male,1987.0
320129,male,1981.0
332565,female,1982.0
380027,female,1991.0
384131,male,1953.0
436988,male,1981.0
439049,male,1988.0
446705,female,1992.0
469099,male,1985.0
513554,female,1947.0
530380,male,1981.0
554537,male,1972.0
570950,female,1990.0
575663,female,1984.0
612043,male,1967.0
630667,female,1989.0
665238,female,1940.0
732262,male,1994.0
788515,female,1977.0
794145,,
796008,male,1977.0
812395,,
813460,female,1978.0
820585,,
825199,male,1980.0
851789,female,1970.0
883116,,
905689,female,1976.0
955577,,
1003635,male,1975.0
1012219,female,1965.0
1030613,male,1964.0
1032596,male,1983.0
1039621,male,1947.0
1040546,male,1977.0
1105195,female,1975.0
1128056,male,1989.0
1129569,male,1977.0
1153672,male,1995.0
1158326,,
1189658,female,1989.0
1193516,male,1975.0
1241207,male,1982.0
1271907,male,1989.0
1297130,male,1987.0
1341049,male,1963.0
1362121,female,1985.0
177254,,
187106,female,1973.0
232312,male,
250008,male,1978.0
260058,female,
267670,female,1974.0
274679,male,1982.0
285371,female,1994.0
287462,male,1985.0
290846,female,1964.0
291762,female,1985.0
302563,female,1954.0
362208,male,1973.0
371192,female,1963.0
371380,male,1977.0
436968,male,1990.0
474575,male,1986.0
477549,,
507184,male,1970.0
522257,female,1987.0
556294,male,
563123,male,1974.0
575045,female,1951.0
625280,male,1992.0
627548,female,1958.0
638193,male,1973.0
641247,male,1970.0
713745,male,1985.0
728000,male,1976.0
746305,female,1975.0
746926,male,1973.0
810956,male,1952.0
820536,female,1956.0
848318,female,1997.0
867062,,
878262,male,1988.0
883783,male,1988.0
891193,male,1973.0
900662,male,1966.0
916646,female,1992.0
917540,male,1982.0
917829,male,1991.0
929544,female,1995.0
961616,female,1946.0
976013,,
1004050,male,1963.0
1062647,male,1996.0
1176694,,
1202480,female,1996.0
1203574,male,1983.0
1232608,male,1959.0
1233721,male,1984.0
1244378,female,1984.0
1294002,male,1966.0
1337599,female,1996.0
172023,female,1961.0
215876,male,1961.0
223057,male,1984.0
254613,female,1980.0
266035,male,1974.0
304186,male,1973.0
367539,female,1960.0
381835,female,1957.0
424977,male,1991.0
448553,female,1993.0
466776,female,1986.0
513727,male,1993.0
516413,female,1956.0
536830,male,1967.0
541459,male,1998.0
565749,male,1988.0
585309,male,1968.0
595914,female,1993.0
637232,female,1997.0
662952,,
670992,male,1994.0
684534,male,1987.0
714706,male,1987.0
724664,male,1980.0
729182,female,1992.0
729562,male,1958.0
769984,male,1991.0
780136,female,1950.0
790798,male,1977.0
811488,male,1969.0
855007,male,1992.0
879453,female,1974.0
923669,male,1977.0
937145,male,1991.0
983277,male,1953.0
994848,male,1996.0
1020519,male,1967.0
1026462,male,1981.0
1035223,male,1981.0
1041009,male,1988.0
1054411,male,1979.0
1060715,male,1974.0
1115687,female,1978.0
1121153,,
1130771,female,1992.0
1171120,male,1996.0
1177918,male,1962.0
1216790,female,1981.0
1219196,male,2000.0
1285700,female,1989.0
1358269,,
1362317,male,1983.0
1364297,male,1988.0
167939,female,1985.0
182008,female,1971.0
208596,male,1982.0
209675,female,1953.0
224969,female,1973.0
228491,male,1960.0
230284,female,1993.0
356010,male,1971.0
366387,female,1986.0
390384,female,1967.0
413411,female,1998.0
423871,male,1988.0
437488,female,1982.0
535273,male,1987.0
589927,male,1978.0
595654,female,1952.0
662421,female,1966.0
683051,male,1979.0
691676,female,1995.0
694618,,
739892,male,1976.0
750812,male,1984.0
773339,male,1977.0
794600,male,1984.0
813831,female,1981.0
838872,male,1992.0
840306,male,1957.0
874171,male,1981.0
934593,male,1979.0
944555,female,1990.0
975676,male,1976.0
1024190,female,1976.0
1043005,male,1979.0
1044260,male,1979.0
1072122,male,1962.0
1084986,male,1980.0
1088370,female,1975.0
1101272,female,1967.0
1104507,male,1994.0
1119681,male,1974.0
1151689,male,1963.0
1177273,female,1987.0
1202446,female,1949.0
1206798,male,1997.0
1216917,,
1247498,female,1993.0
1261415,male,1997.0
1262858,female,1980.0
1274990,female,1988.0
1290609,female,1970.0
1358151,male,1979.0
210147,male,1976.0
250570,male,1955.0
250753,female,1960.0
261602,male,1957.0
275321,male,1958.0
290749,male,1978.0
303593,male,1994.0
328905,male,1987.0
398219,male,1986.0
415274,male,1982.0
425251,female,1961.0
466153,male,1998.0
473977,female,1951.0
488398,female,1979.0
526559,male,1965.0
539562,,
540271,male,1982.0
564003,male,1961.0
586532,male,1980.0
613498,female,1965.0
621928,male,1961.0
643988,male,1956.0
665088,male,1945.0
685251,male,1978.0
697304,male,1978.0
725534,female,1983.0
738592,female,1987.0
749596,male,1964.0
749966,male,1956.0
755991,male,1984.0
763338,male,1979.0
804299,female,1991.0
862619,male,1985.0
922030,male,1984.0
948335,female,1988.0
960366,male,1985.0
967614,male,1964.0
975598,female,1980.0
980366,female,1989.0
1007624,male,1965.0
1085392,male,1985.0
1086689,male,1983.0
1111677,female,1971.0
1142078,male,1979.0
1146738,female,1967.0
1164993,,
1173871,female,1978.0
1204979,male,1991.0
1220839,female,1975.0
1251031,female,1994.0
1255487,female,1990.0
1270703,female,1974.0
1329294,male,1972.0
1342801,female,1984.0
175287,female,1987.0
176552,male,1949.0
214629,female,1971.0
215353,male,1972.0
237205,female,1967.0
262592,,
271079,male,1948.0
272741,male,1984.0
292227,female,1967.0
313810,male,1982.0
329897,female,1971.0
337247,female,1968.0
380478,male,1972.0
396569,male,1969.0
402317,male,1985.0
404137,male,1994.0
419093,,
426086,female,1969.0
449398,male,1977.0
453709,male,1987.0
460080,female,1989.0
482448,female,1966.0
497288,male,1992.0
540511,female,1980.0
549725,male,1982.0
552514,male,1983.0
560116,female,1992.0
578001,male,1979.0
605249,male,1979.0
684885,male,1969.0
693937,male,1958.0
700547,male,1994.0
741771,male,1979.0
757005,male,1979.0
805863,,
846807,male,1979.0
869394,male,1980.0
874071,female,2000.0
911401,female,1991.0
919451,male,1990.0
963032,male,1980.0
979394,male,1993.0
1076494,female,1975.0
1122997,male,1999.0
1146769,male,1997.0
1183318,female,2001.0
1212657,male,1981.0
1215711,female,1992.0
1245576,male,1993.0
1286447,female,1996.0
1294255,male,1990.0
1306590,male,1976.0
1364756,,
168408,female,1971.0
196682,female,1974.0
209280,,
289273,female,1989.0
304454,female,1978.0
333129,male,1982.0
339745,male,1964.0
368232,male,1980.0
385961,male,1976.0
406365,female,1968.0
421364,female,1986.0
443554,female,1992.0
466752,female,1990.0
509824,male,1970.0
524015,male,1957.0
528413,female,1988.0
563443,female,1960.0
586999,female,1978.0
590633,female,1986.0
593715,male,1974.0
601410,female,1974.0
604537,female,1967.0
609178,female,1976.0
702067,male,1989.0
754118,male,1974.0
757684,female,1983.0
799535,female,1972.0
842412,male,1996.0
855030,female,1991.0
906453,male,1966.0
1006374,male,2000.0
1029585,female,1970.0
1030793,male,1962.0
1038680,female,1979.0
1064347,female,1988.0
1067915,female,1986.0
1072001,male,1997.0
1077287,male,1981.0
1175945,male,1995.0
1180965,male,1969.0
1183078,male,1989.0
1183763,female,1975.0
1188474,male,1982.0
1219019,male,1985.0
1226221,female,1981.0
1229441,male,1967.0
1236575,male,1982.0
1240561,male,1986.0
1248753,female,1973.0
1258967,,
1271386,male,1995.0
1286081,male,1988.0
1298799,female,1979.0
1317015,male,1970.0
194666,male,1989.0
216911,female,1961.0
234224,female,1956.0
241448,female,1953.0
269190,male,1971.0
281447,female,1978.0
289405,female,1989.0
297120,male,1984.0
311768,male,1989.0
429532,female,1981.0
432279,female,1990.0
468914,male,1974.0
494043,female,1969.0
524945,male,1952.0
527060,male,1985.0
536556,male,1984.0
548921,,
566040,male,1972.0
599956,male,1990.0
638474,female,1986.0
654726,male,1987.0
685760,male,1976.0
698150,male,1981.0
725952,male,1975.0
744029,female,1989.0
752318,female,1991.0
790964,male,1981.0
799868,male,1986.0
827905,female,1954.0
843909,female,1966.0
860566,male,1985.0
871215,female,1978.0
871722,female,1980.0
879940,male,1987.0
926359,male,1988.0
938736,,
942587,male,1998.0
950216,male,1997.0
985020,male,2000.0
997726,male,1995.0
1056827,male,1976.0
1091063,female,1981.0
1132493,male,1949.0
1147941,male,1969.0
1177141,female,1959.0
1177721,male,1997.0
1206160,male,1965.0
1208338,,
1241040,male,1992.0
1258021,male,1972.0
1262506,male,1981.0
1304030,,
1333502,male,1984.0
194411,male,1991.0
217405,female,1969.0
249657,male,1959.0
254439,female,1948.0
264624,male,1946.0
264700,male,1990.0
278945,male,1993.0
311584,female,1970.0
336599,male,1991.0
410725,male,1991.0
413593,male,1979.0
419285,female,1988.0
490576,male,1988.0
496603,female,1991.0
504578,female,1994.0
528591,male,1965.0
534200,male,1974.0
566647,female,1986.0
581666,female,1989.0
615897,female,1958.0
678676,male,1955.0
720240,male,1981.0
760605,male,1970.0
767553,female,1993.0
781193,male,1986.0
792759,female,1989.0
813271,male,1978.0
815874,female,1988.0
822153,male,1971.0
829240,,
850952,male,1982.0
852504,male,1972.0
909026,female,1993.0
910852,male,1990.0
924595,female,1961.0
957235,male,1982.0
995839,,
996283,female,1995.0
1044062,male,1979.0
1044772,male,1989.0
1094045,male,1991.0
1105644,female,1984.0
1118466,male,1960.0
1131096,,
1159107,male,1961.0
1169179,female,1959.0
1172622,female,1993.0
1193610,female,1953.0
1199410,male,1970.0
1224274,female,1979.0
1226424,female,1984.0
1254103,female,1982.0
1308197,female,1985.0
1329567,female,1977.0
1330734,,
195441,female,1963.0
258876,male,1988.0
267634,male,1973.0
293188,male,1969.0
326619,male,1990.0
454252,female,1993.0
485044,male,1992.0
504838,female,1964.0
570787,male,1993.0
615573,male,1993.0
628694,female,1965.0
678058,male,1995.0
694527,female,1984.0
702584,male,1961.0
735493,female,1994.0
791654,male,1963.0
840263,male,1964.0
846762,male,1987.0
854131,male,1975.0
862641,female,1954.0
896048,,
899101,,
908338,male,1996.0
909765,male,1978.0
914002,female,1977.0
914513,male,1977.0
923194,male,1997.0
938246,female,1983.0
940146,male,1989.0
947487,male,1999.0
981592,male,1974.0
994865,male,1983.0
1006107,female,1986.0
1013718,male,1967.0
1020241,female,1959.0
1057477,male,1985.0
1066041,female,1989.0
1074764,female,1950.0
1101704,female,1991.0
1102987,female,1995.0
1110683,male,1942.0
1198685,male,1987.0
1200510,female,1992.0
1211381,male,1978.0
1216804,male,1975.0
1235108,female,1976.0
1258507,female,1960.0
1314491,,
1349436,female,1981.0
1356037,male,1978.0
174676,female,1971.0
174800,female,1990.0
184441,male,1969.0
232386,female,1966.0
242208,female,1975.0
272918,male,1980.0
284522,female,1964.0
287523,male,1991.0
289118,male,1974.0
303125,male,1984.0
329338,female,1979.0
349017,male,1974.0
429040,male,1980.0
436620,,
449034,male,1976.0
496996,female,1956.0
499731,male,1988.0
502136,female,1955.0
509753,female,1983.0
528650,male,1970.0
573541,male,1966.0
588182,male,1990.0
612595,female,1973.0
641547,male,1964.0
701788,female,1986.0
708721,male,1962.0
725451,female,1991.0
756380,male,1990.0
759612,male,1967.0
789094,male,1986.0
812708,male,1966.0
821985,male,1979.0
852393,male,1976.0
856854,male,1994.0
870534,female,1995.0
874138,female,1983.0
878000,male,1974.0
882059,male,1971.0
910726,male,1977.0
949186,female,1986.0
950241,male,1980.0
981083,male,1975.0
1019541,female,1997.0
