gender,birth_year,jan_1,jan_2,jan_3,jan_4,feb_1,feb_2,feb_3,feb_4,mar_1,mar_2,mar_3,mar_4,apr_1,apr_2,apr_3,apr_4,may_1,may_2,may_3,may_4,jun_1,jun_2,jun_3,jun_4,jul_1,jul_2,jul_3,jul_4,aug_1,aug_2,aug_3,aug_4,sep_1,sep_2,sep_3,sep_4,oct_1,oct_2,oct_3,oct_4,nov_1,nov_2,nov_3,nov_4,dec_1,dec_2,dec_3,dec_4,churn_1,churn_2,churn_3,churn_4,churn_5,churn_6,churn_7,churn_8,churn_9,churn_10,dec_churn
female,1989.0,0.0,0.0,0.0,0.0,1216.0,1.0,1216.0,1.0,100.0,0.0,1820.5,1.0,940.0,1.0,940.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2851.12,2.0,1187.5,1.0,1187.5,1.0,2410.84,1.0,2410.84,1.0,0.0,0.0,0.0,0.0,5286.82,3.0,5834.35,4.0,387.22,1.0,2527.69,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
female,1995.0,0.0,0.0,0.0,0.0,1352.5,2.0,1352.5,2.0,2212.0,1.0,7844.5,3.0,100.0,0.0,3245.5,2.0,100.0,0.0,835.0,1.0,100.0,0.0,10910.68,4.0,8322.45,2.0,11040.76,5.0,100.0,0.0,1100.5,2.0,1232.5,1.0,4492.51,4.0,100.0,0.0,12923.8,8.0,1127.5,1.0,2732.8,3.0,827.5,1.0,2635.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1982.0,1639.0,1.0,9065.43,4.0,8374.15,3.0,27212.46,10.0,1946.62,1.0,18588.78,3.0,2173.0,2.0,7716.43,5.0,5999.8,1.0,14618.08,4.0,8777.02,3.0,14126.55,8.0,3841.45,2.0,15029.95,6.0,9562.56,3.0,12422.22,7.0,1709.2,2.0,5189.02,3.0,7177.63,2.0,19438.82,7.0,2633.14,1.0,22367.38,5.0,12065.41,2.0,12065.41,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1977.0,100.0,0.0,6930.85,1.0,0.0,0.0,0.0,0.0,2362.88,2.0,6778.89,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,248.5,1.0,100.0,0.0,391.27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,820.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
male,1989.0,857.5,1.0,5915.22,2.0,3773.5,1.0,4103.5,2.0,5463.46,1.0,6679.96,2.0,100.0,0.0,10372.75,4.0,100.0,0.0,6281.56,3.0,2423.5,1.0,2753.5,2.0,2147.5,1.0,6440.5,3.0,3073.0,2.0,9420.49,3.0,0.0,0.0,0.0,0.0,100.0,0.0,1225.0,1.0,100.0,0.0,1859.5,2.0,661.0,1.0,1111.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1960.0,0.0,0.0,0.0,0.0,100.0,0.0,1330.0,1.0,2738.35,1.0,6277.75,2.0,3002.5,1.0,6942.46,4.0,805.0,1.0,805.0,1.0,1300.0,1.0,2005.0,2.0,100.0,0.0,4036.0,3.0,100.0,0.0,4237.18,4.0,5468.26,6.0,6020.26,8.0,1598.5,2.0,2902.0,3.0,1511.89,1.0,6189.67,4.0,5565.4,2.0,8670.4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1969.0,100.0,0.0,923.74,2.0,347.5,1.0,4417.06,8.0,100.0,0.0,908.26,2.0,460.0,1.0,1057.87,4.0,3746.62,6.0,10795.0,18.0,1196.38,1.0,4162.24,7.0,508.63,1.0,2275.69,6.0,100.0,0.0,955.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,4455.75,6.0,355.0,1.0,645.76,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
male,1962.0,1210.0,3.0,3520.0,5.0,5486.86,8.0,7166.86,12.0,2080.0,3.0,5680.0,6.0,4795.0,3.0,9020.5,11.0,1778.08,4.0,2898.4,6.0,3496.0,4.0,3496.0,4.0,520.0,1.0,1000.0,2.0,1643.74,3.0,3898.24,7.0,1060.0,2.0,5863.6,7.0,3935.29,4.0,11684.14,8.0,1240.0,3.0,9499.0,11.0,2285.5,5.0,19810.81,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
female,1956.0,11945.17,4.0,14101.89,5.0,11803.3,1.0,11803.3,1.0,20377.96,4.0,20467.96,5.0,5696.17,1.0,18099.22,3.0,5678.2,4.0,11397.03,8.0,7346.14,2.0,17708.95,4.0,3763.93,1.0,3763.93,1.0,0.0,0.0,0.0,0.0,938.5,2.0,14141.8,6.0,5801.61,2.0,5801.61,2.0,12525.66,1.0,16818.0,3.0,13877.28,2.0,16382.19,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1982.0,2831.29,1.0,2831.29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,550.0,1.0,0.0,0.0,0.0,0.0,700.0,1.0,700.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,680.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
female,1959.0,4206.85,2.0,11665.71,7.0,6934.03,2.0,7498.03,4.0,6914.26,2.0,9155.26,3.0,9023.37,3.0,19421.94,7.0,9680.23,2.0,17630.5,4.0,505.0,1.0,5896.27,4.0,3642.28,1.0,10816.39,5.0,100.0,0.0,4287.81,5.0,842.5,1.0,5132.77,3.0,5203.84,2.0,14624.38,6.0,12003.67,5.0,14467.24,7.0,8289.46,4.0,15157.92,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1969.0,10477.06,1.0,29608.75,4.0,100.0,0.0,33032.56,5.0,19301.88,3.0,36251.4,7.0,21617.17,5.0,47956.27,10.0,13725.56,2.0,38003.14,8.0,100.0,0.0,23596.12,4.0,1762.0,1.0,10683.99,3.0,14064.73,2.0,48302.38,7.0,13106.53,2.0,31818.16,5.0,16294.39,2.0,49883.82,7.0,21994.38,2.0,40387.14,5.0,4395.75,1.0,13355.06,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1951.0,19507.36,2.0,31686.61,6.0,100.0,0.0,5161.39,5.0,11860.08,2.0,29172.66,10.0,7074.58,2.0,36720.34,6.0,30150.97,3.0,67671.9,7.0,27545.38,3.0,43719.34,10.0,14671.0,1.0,19941.34,3.0,15627.22,3.0,39075.04,7.0,6626.05,2.0,24693.46,3.0,7316.35,1.0,37671.49,9.0,100.0,0.0,49291.02,10.0,100.0,0.0,19282.87,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1986.0,19279.81,5.0,19279.81,5.0,5809.54,2.0,5809.54,2.0,32091.32,7.0,32091.32,7.0,4234.0,1.0,17638.65,7.0,14913.04,6.0,15880.54,8.0,11026.48,4.0,26723.68,8.0,16577.79,3.0,16577.79,3.0,15257.41,3.0,21262.56,7.0,15556.3,4.0,18671.86,6.0,15891.2,5.0,23489.45,7.0,21183.52,4.0,27211.35,7.0,2232.4,1.0,6849.88,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1961.0,0.0,0.0,0.0,0.0,100.0,0.0,2695.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,1478.5,1.0,100.0,0.0,2273.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,3258.43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
male,1957.0,9127.0,2.0,15062.5,4.0,11306.5,2.0,15460.0,4.0,7856.5,2.0,7856.5,2.0,8473.0,2.0,18793.0,6.0,7637.5,1.0,14920.0,3.0,9901.0,2.0,11776.0,3.0,100.0,0.0,4015.0,3.0,1870.0,1.0,3287.5,2.0,4583.5,2.0,7651.0,5.0,3385.0,1.0,4246.0,2.0,7213.0,2.0,7213.0,2.0,12730.0,2.0,25243.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
female,1963.0,6513.07,2.0,30857.02,10.0,7682.26,4.0,18280.39,12.0,6088.99,2.0,26526.79,10.0,9195.76,3.0,37660.15,13.0,5796.7,3.0,29122.0,12.0,9117.88,3.0,28918.84,11.0,5635.42,3.0,25890.13,10.0,7840.78,2.0,28986.07,9.0,1192.3,1.0,23906.47,8.0,7710.73,3.0,30405.01,12.0,3245.68,2.0,21206.41,10.0,5170.15,3.0,25361.59,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1974.0,910.0,1.0,11288.32,6.0,100.0,0.0,6355.0,1.0,100.0,0.0,812.5,2.0,3905.56,3.0,12326.32,8.0,10898.47,4.0,21444.31,12.0,1135.0,1.0,1493.02,2.0,100.0,0.0,4917.97,5.0,100.0,0.0,3953.92,5.0,1622.5,2.0,1622.5,2.0,100.0,0.0,579.52,1.0,3100.0,1.0,5444.39,3.0,3235.0,3.0,3935.58,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1989.0,8395.87,2.0,16036.69,4.0,2183.32,1.0,21261.79,4.0,24318.88,1.0,30630.88,2.0,2852.5,1.0,32100.37,5.0,6866.14,2.0,31123.68,4.0,6667.33,1.0,24557.77,2.0,1950.51,1.0,17276.76,2.0,6205.72,1.0,10729.06,2.0,4899.43,1.0,18353.74,4.0,100.0,0.0,3857.5,1.0,2716.0,1.0,2716.0,1.0,3026.68,1.0,3596.68,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
female,1986.0,100.0,0.0,3201.16,4.0,100.0,0.0,2823.82,3.0,100.0,0.0,10271.55,6.0,100.0,0.0,461.5,1.0,100.0,0.0,2258.53,3.0,100.0,0.0,11010.01,4.0,100.0,0.0,3730.48,4.0,100.0,0.0,6372.55,7.0,100.0,0.0,13595.72,13.0,100.0,0.0,25132.98,6.0,100.0,0.0,8633.68,11.0,100.0,0.0,4922.58,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
female,1993.0,0.0,0.0,0.0,0.0,100.0,0.0,2240.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,826.0,1.0,3241.0,2.0,0.0,0.0,0.0,0.0,100.0,0.0,370.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
male,1973.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,1.0,400.0,1.0,100.0,0.0,892.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,700.0,1.0,3990.13,3.0,5235.13,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1963.0,3322.17,1.0,4558.32,3.0,400.0,1.0,400.0,1.0,3141.64,3.0,7030.69,4.0,2497.24,2.0,9998.11,4.0,2239.0,1.0,4587.07,2.0,773.5,1.0,4745.95,2.0,802.0,1.0,802.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,932.5,1.0,1280.65,2.0,1280.65,2.0,1517.17,1.0,4238.46,3.0,100.0,0.0,812.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
female,1990.0,1353.58,3.0,5490.4,8.0,1458.34,3.0,3094.72,7.0,2672.83,5.0,4484.62,14.0,662.5,1.0,3328.78,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
female,1993.0,100.0,0.0,3784.15,1.0,100.0,0.0,2222.5,1.0,100.0,0.0,2697.76,1.0,0.0,0.0,0.0,0.0,100.0,0.0,302.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1207.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
male,1974.0,5543.5,1.0,7426.99,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10871.52,1.0,12662.31,2.0,100.0,0.0,2346.55,2.0,100.0,0.0,3098.5,1.0,0.0,0.0,0.0,0.0,100.0,0.0,5078.5,1.0,4802.5,3.0,6682.0,4.0,100.0,0.0,18176.44,3.0,4417.75,1.0,8197.75,2.0,2242.87,1.0,2242.87,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1962.0,4407.63,3.0,10757.53,10.0,2744.38,4.0,12240.99,19.0,7195.59,9.0,14373.37,18.0,4343.74,4.0,20366.57,18.0,1931.5,3.0,12355.51,14.0,6103.75,6.0,14954.65,10.0,1019.17,1.0,6098.29,12.0,5062.8,4.0,14809.35,12.0,5375.14,2.0,13033.24,8.0,4024.6,2.0,14685.03,11.0,1553.77,2.0,13609.72,13.0,6977.05,5.0,21948.84,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1984.0,4792.42,7.0,21970.45,29.0,4308.0,6.0,28165.05,30.0,4096.27,10.0,19267.63,37.0,9378.97,9.0,26543.98,33.0,3983.08,5.0,30834.28,32.0,9148.47,12.0,21262.12,35.0,5721.97,5.0,17339.59,31.0,8046.58,7.0,18904.0,29.0,2974.15,7.0,17476.87,33.0,7076.38,14.0,20474.56,40.0,4583.49,8.0,26888.62,34.0,6593.14,10.0,31780.56,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1986.0,6274.75,4.0,6852.25,5.0,2926.0,4.0,13165.9,14.0,9179.68,12.0,13852.18,19.0,1743.19,1.0,16063.84,10.0,15173.5,12.0,16807.75,16.0,4801.0,8.0,8620.0,12.0,4037.5,7.0,10016.5,11.0,10068.4,9.0,15433.9,17.0,13254.04,9.0,16605.04,15.0,3840.61,8.0,9831.79,17.0,1636.0,3.0,3623.17,5.0,4866.13,6.0,10868.83,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1988.0,640.0,1.0,2914.36,4.0,100.0,0.0,310.0,1.0,310.0,1.0,670.0,3.0,100.0,0.0,640.0,1.0,100.0,0.0,1067.5,2.0,0.0,0.0,0.0,0.0,857.5,1.0,3119.62,2.0,0.0,0.0,0.0,0.0,475.0,1.0,970.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
male,1986.0,0.0,0.0,0.0,0.0,1994.19,1.0,1994.19,1.0,0.0,0.0,0.0,0.0,100.0,0.0,1254.76,1.0,100.0,0.0,3857.5,2.0,100.0,0.0,4060.0,1.0,1000.0,1.0,1000.0,1.0,100.0,0.0,3257.5,1.0,0.0,0.0,0.0,0.0,100.0,0.0,2372.5,2.0,0.0,0.0,0.0,0.0,6746.5,2.0,10731.19,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1968.0,100.0,0.0,10127.5,6.0,2291.5,1.0,20652.61,8.0,7750.54,2.0,23758.24,9.0,1226.5,2.0,25068.73,13.0,796.0,1.0,40108.02,10.0,3637.0,3.0,24161.5,14.0,13467.69,4.0,40055.07,21.0,36254.32,5.0,51761.2,17.0,12955.69,5.0,35773.63,15.0,100.0,0.0,16948.09,14.0,28423.75,5.0,55162.57,17.0,16046.5,4.0,29403.16,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
female,1958.0,433.84,2.0,11063.04,8.0,2662.48,5.0,10919.56,11.0,3799.33,5.0,10453.33,12.0,4452.1,1.0,7412.2,8.0,100.0,0.0,8909.49,10.0,2627.62,5.0,8422.14,8.0,5864.83,6.0,10281.7,10.0,4944.85,7.0,10309.48,16.0,4027.15,4.0,11726.66,14.0,1174.78,2.0,11753.85,11.0,957.91,3.0,5727.64,12.0,3380.98,4.0,11321.92,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
female,1964.0,100.0,0.0,23302.09,3.0,100.0,0.0,44377.68,4.0,5108.73,1.0,14540.72,4.0,2854.9,1.0,44334.24,5.0,7738.56,2.0,40891.8,8.0,100.0,0.0,16463.59,3.0,5368.0,2.0,49890.07,7.0,100.0,0.0,38606.1,5.0,1140.64,1.0,1140.64,1.0,100.0,0.0,22648.42,3.0,2365.99,1.0,16422.01,4.0,4054.63,1.0,17388.64,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
female,1980.0,2976.43,1.0,13111.66,13.0,10256.86,6.0,31989.15,15.0,12869.92,15.0,35757.34,27.0,100.0,0.0,23476.03,12.0,7112.5,5.0,25634.77,16.0,6124.35,4.0,18403.11,12.0,9992.59,5.0,27321.76,19.0,11468.47,5.0,45246.67,19.0,23455.77,10.0,55846.78,16.0,15172.45,7.0,23644.17,14.0,11049.7,7.0,17775.49,14.0,17865.25,4.0,63250.84,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1976.0,0.0,0.0,0.0,0.0,370.0,1.0,1397.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,3070.0,1.0,100.0,0.0,772.24,2.0,100.0,0.0,640.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,925.3,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
male,1970.0,100.0,0.0,15798.24,5.0,100.0,0.0,4082.5,3.0,100.0,0.0,2282.5,1.0,100.0,0.0,6478.78,2.0,4864.36,2.0,5269.36,3.0,0.0,0.0,0.0,0.0,100.0,0.0,8450.62,2.0,100.0,0.0,13983.22,2.0,100.0,0.0,7121.5,3.0,2035.0,1.0,2035.0,1.0,3170.02,1.0,3630.52,2.0,100.0,0.0,10276.78,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
female,1954.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,869.26,1.0,869.26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1352.44,1.0,100.0,0.0,8177.79,1.0,100.0,0.0,9630.61,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
female,1959.0,100.0,0.0,7876.99,2.0,6501.46,1.0,19470.82,5.0,100.0,0.0,13506.19,4.0,100.0,0.0,19184.23,6.0,5736.61,1.0,29623.51,8.0,1337.5,1.0,21089.11,7.0,12565.0,2.0,30769.07,8.0,100.0,0.0,10482.64,4.0,100.0,0.0,18809.67,3.0,3699.61,1.0,29988.52,6.0,100.0,0.0,18463.61,4.0,2513.4,1.0,19039.2,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,1.0,400.0,1.0,100.0,0.0,2712.37,1.0,0.0,0.0,0.0,0.0,100.0,0.0,625.0,2.0,0.0,0.0,0.0,0.0,100.0,0.0,1541.5,1.0,100.0,0.0,1745.65,1.0,0.0,0.0,0.0,0.0,5090.35,1.0,5090.35,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
female,1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,835.0,2.0,0.0,0.0,0.0,0.0,100.0,0.0,250.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,945.28,1.0,0.0,0.0,0.0,0.0,100.0,0.0,2161.36,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
male,1963.0,250.0,1.0,1981.0,3.0,670.0,1.0,895.0,2.0,100.0,0.0,1883.74,2.0,925.0,1.0,3405.96,3.0,1177.0,2.0,1597.0,3.0,100.0,0.0,1409.5,3.0,100.0,0.0,392.5,2.0,0.0,0.0,0.0,0.0,100.0,0.0,5833.0,2.0,1150.0,1.0,1352.5,2.0,565.0,1.0,2791.0,4.0,1019.5,1.0,2084.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1987.0,7768.74,3.0,10476.24,8.0,100.0,0.0,13248.52,5.0,7797.24,3.0,15018.03,7.0,6553.0,1.0,15708.58,7.0,8184.97,3.0,8453.47,4.0,3121.42,2.0,5765.56,5.0,7183.84,5.0,11440.84,11.0,2516.5,1.0,7833.13,5.0,557.5,1.0,9488.64,5.0,595.0,1.0,4583.89,6.0,422.5,1.0,2798.5,6.0,670.0,1.0,670.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1979.0,370.0,1.0,5228.52,11.0,810.54,2.0,5301.45,9.0,572.5,1.0,5661.6,8.0,2591.68,3.0,8708.92,10.0,4055.31,3.0,10288.49,8.0,1229.53,2.0,4769.38,5.0,1901.26,2.0,3152.47,7.0,3646.24,5.0,10488.28,11.0,4251.6,6.0,11248.53,14.0,2995.81,3.0,6297.54,6.0,2875.12,2.0,9611.29,10.0,2219.8,5.0,12597.82,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1988.0,1096.0,2.0,3086.5,5.0,3287.5,3.0,8591.92,11.0,4345.62,5.0,19111.27,13.0,3472.0,2.0,14493.72,14.0,20258.23,7.0,32500.99,17.0,7622.23,4.0,12859.17,10.0,9262.06,8.0,16088.41,14.0,4172.53,3.0,8596.09,9.0,6998.49,4.0,11528.97,8.0,100.0,0.0,8089.84,4.0,100.0,0.0,4782.76,3.0,100.0,0.0,1920.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1955.0,100.0,0.0,3107.08,2.0,100.0,0.0,1855.6,1.0,100.0,0.0,2233.0,1.0,5327.31,2.0,8420.31,4.0,100.0,0.0,4790.98,3.0,6582.12,2.0,6582.12,2.0,100.0,0.0,10406.17,3.0,100.0,0.0,21412.11,3.0,11846.35,2.0,14193.85,4.0,100.0,0.0,8774.1,4.0,1712.5,1.0,8344.66,3.0,100.0,0.0,14367.46,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1969.0,100.0,0.0,1838.68,1.0,100.0,0.0,1201.0,2.0,2531.38,3.0,7517.71,7.0,3742.0,3.0,9493.75,9.0,1785.7,1.0,5142.01,4.0,1136.59,1.0,2064.4,3.0,2333.7,1.0,5563.64,4.0,3973.14,3.0,3973.14,3.0,558.4,2.0,6534.67,8.0,0.0,0.0,0.0,0.0,610.0,1.0,1521.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
female,1970.0,100.0,0.0,3157.51,3.0,100.0,0.0,481.0,1.0,100.0,0.0,4286.55,2.0,310.0,1.0,2432.5,4.0,100.0,0.0,677.5,1.0,1117.62,1.0,2325.12,4.0,100.0,0.0,2083.66,3.0,1662.25,3.0,4062.64,8.0,100.0,0.0,3182.5,5.0,318.04,1.0,1098.04,2.0,100.0,0.0,434.5,2.0,1619.5,1.0,1619.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1979.0,100.0,0.0,175.0,1.0,1495.0,1.0,1495.0,1.0,2350.0,2.0,6550.0,5.0,5387.5,1.0,8233.0,4.0,3070.0,2.0,9503.74,6.0,1525.0,2.0,11947.96,8.0,100.0,0.0,5505.1,4.0,100.0,0.0,2402.5,2.0,677.5,1.0,8183.26,5.0,100.0,0.0,4694.5,3.0,445.0,1.0,760.0,3.0,100.0,0.0,13418.2,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
female,1959.0,100.0,0.0,4433.04,2.0,100.0,0.0,7225.91,1.0,1469.5,1.0,9135.85,2.0,100.0,0.0,7335.67,2.0,100.0,0.0,3882.67,1.0,5275.0,1.0,5275.0,1.0,14684.59,1.0,23558.35,2.0,11404.02,2.0,23781.32,3.0,46272.35,4.0,50150.94,6.0,17004.39,3.0,23552.23,4.0,100.0,0.0,3713.83,2.0,13344.25,1.0,32047.57,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1982.0,1185.43,1.0,8250.43,3.0,100.0,0.0,10609.14,6.0,13953.56,4.0,15704.01,5.0,4025.82,3.0,7582.72,6.0,2386.0,1.0,4820.8,3.0,2827.71,2.0,6485.49,4.0,100.0,0.0,400.0,1.0,2090.26,1.0,3442.75,3.0,1633.9,1.0,7264.67,2.0,2314.96,2.0,5331.68,5.0,5466.79,2.0,5466.79,2.0,3132.7,2.0,4921.18,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
female,1973.0,18395.92,7.0,40390.66,23.0,11950.57,6.0,28187.83,16.0,16551.97,6.0,23375.17,11.0,7889.95,5.0,33172.24,16.0,7039.0,6.0,27607.18,19.0,15759.97,10.0,27784.9,18.0,13870.69,4.0,35102.83,14.0,11941.81,5.0,34050.37,18.0,15715.48,6.0,51841.57,27.0,9133.75,3.0,52957.03,26.0,12858.58,5.0,40689.76,25.0,10635.52,6.0,35389.84,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
female,1962.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,346.0,1.0,100.0,0.0,467.5,1.0,0.0,0.0,0.0,0.0,520.0,1.0,520.0,1.0,100.0,0.0,265.0,1.0,100.0,0.0,763.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1409.5,2.0,100.0,0.0,221.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
